1362746	19
1362746	18
1362746	18
1362746	25
1362746	23
1362746	18
1362746	27
1362746	17
1362746	18
1362746	30
850043	21
839250	20
839250	20
839250	21
839250	20
839250	20
691272	28
1244181	22
113038	26
113038	26
113038	26
113038	26
704562	29
704562	29
704562	29
99696	29
99696	29
701315	29
31333	30
31333	30
31333	30
31333	30
31333	30
31333	30
31333	30
31333	30
463956	01
901946	28
901946	17
901946	24
901946	05
901946	06
901946	05
901946	06
901946	08
901946	02
901946	08
901946	30
901946	24
901946	24
901946	12
901946	17
901946	06
901946	22
901946	22
901946	04
901946	11
901946	24
200876	18
406919	14
406919	20
406919	23
406919	23
406919	28
406919	26
406919	26
406919	23
268714	10
268714	10
268714	07
268714	10
268714	07
268714	24
268714	07
268714	19
268714	10
268714	07
268714	19
268714	10
268714	20
268714	19
268714	23
268714	07
268714	07
268714	20
268714	07
268714	07
1266834	07
326542	25
318337	20
318337	26
791911	15
791911	13
1129253	22
1200791	23
1200791	23
1200791	23
1200791	25
1200791	24
1200791	24
1200791	22
1200791	25
504617	26
504617	26
469066	30
1208955	21
1208955	18
1208955	18
1252969	22
1252969	21
1341800	23
1341800	23
710697	21
710697	21
1275152	25
1275152	30
421788	26
516149	27
516149	27
1298635	28
249522	28
249522	28
249522	28
145531	29
145531	29
145531	29
145531	29
727874	29
1296097	02
1296097	22
1296097	28
1296097	21
1296097	21
415639	13
415639	02
940046	02
940046	03
940046	07
940046	02
940046	07
940046	04
940046	07
940046	03
940046	27
940046	07
940046	02
940046	04
940046	04
940046	03
940046	08
940046	02
940046	02
940046	04
940046	27
940046	04
940046	09
940046	07
392373	02
190787	04
190787	06
190787	04
325173	12
1291345	06
1291345	06
1291345	06
1291345	06
1291345	06
1291345	06
1291345	06
1189026	07
1189026	13
1189026	23
1189026	06
484189	22
484189	12
484189	13
484189	16
484189	16
484189	23
484189	12
484189	12
484189	14
484189	16
484189	15
484189	22
484189	16
484189	16
484189	16
484189	16
484189	22
484189	22
484189	15
484189	24
484189	16
484189	17
484189	13
484189	12
484189	12
484189	13
484189	12
245243	08
18675	21
18675	18
18675	26
18675	11
18675	08
18675	16
18675	11
18675	10
18675	24
18675	21
18675	11
18675	16
18675	29
18675	20
18675	11
18675	22
18675	22
18675	14
18675	08
18675	19
18675	17
18675	20
18675	18
18675	09
18675	16
18675	30
18675	25
18675	08
18675	11
18675	11
18675	20
18675	21
18675	15
18675	08
18675	09
18675	27
858355	09
858355	22
650114	10
650114	21
650114	21
650114	10
650114	21
650114	21
251302	12
764353	12
206399	29
206399	12
206399	19
206399	19
206399	19
656374	13
588283	22
588283	19
588283	23
588283	23
588283	27
588283	24
588283	16
588283	18
588283	20
588283	19
588283	23
588283	23
588283	24
588283	16
588283	22
588283	17
588283	22
588283	16
588283	19
588283	20
588283	27
588283	20
716907	16
550516	18
550516	18
550516	18
550516	18
550516	24
550516	25
550516	18
550516	18
550516	18
390402	18
780790	19
1119247	22
1119247	22
1051807	23
1051807	23
866002	24
866002	24
866002	24
866002	24
866002	24
866002	24
587598	26
667050	27
728418	27
728418	27
728418	27
1145360	21
632063	14
632063	14
632063	30
632063	07
632063	30
632063	06
1110485	11
1110485	11
1338803	25
1338803	13
1338803	15
1338803	08
1338803	08
1338803	20
1338803	04
774762	04
774762	04
550706	27
433592	29
368930	15
368930	09
368930	09
456932	14
456932	09
456932	10
456932	09
456932	11
456932	10
456932	11
389815	06
389815	06
852566	09
62087	06
269044	07
269044	07
359068	10
1337730	25
1337730	19
1337730	17
1337730	19
1337730	25
1337730	19
83000	12
83000	12
83000	12
1308171	14
1308171	22
1308171	15
1308171	22
1308171	13
1308171	22
1308171	13
1308171	22
1308171	22
1296588	14
494565	15
1246474	21
277391	17
277391	22
277391	22
277391	22
277391	23
779018	21
36984	20
36984	20
36984	22
36984	27
36984	27
36984	22
36984	22
36984	22
36984	20
36984	20
36984	22
36984	22
36984	22
36984	27
746160	20
746160	20
746160	20
746160	20
746160	20
746160	20
746160	20
746160	25
746160	20
746160	20
77883	29
77883	29
214968	22
728698	24
728698	23
728698	24
728698	24
728698	24
728698	24
728698	23
1071982	24
1071982	23
556316	22
585557	23
585557	23
604040	24
33634	27
33634	27
33634	27
33634	27
3952	25
3952	25
3952	25
3952	26
282647	27
282647	27
488783	30
1102438	30
610426	30
1062369	01
312159	21
312159	22
228951	04
228951	04
228951	04
228951	04
228951	04
323392	05
323392	05
1283114	06
1283114	06
530941	10
530941	07
550555	08
550555	10
550555	09
550555	14
550555	10
550555	09
550555	12
550555	30
550555	07
550555	07
550555	12
550555	08
550555	08
550555	30
550555	09
550555	08
550555	30
550555	30
550555	30
512333	29
512333	29
512333	30
1206776	08
1206776	13
1206776	13
1206776	08
1072073	11
326478	17
1297673	30
1297673	30
479090	12
268833	18
268833	19
268833	15
268833	18
268833	18
268833	12
268833	15
268833	14
268833	16
1162116	19
1162116	18
699115	19
699115	19
699115	19
429221	26
690413	20
690413	22
690413	22
690413	22
690413	22
690413	22
690413	22
655001	30
655001	30
655001	27
655001	26
655001	27
655001	27
655001	21
655001	27
655001	25
655001	26
655001	26
655001	25
655001	27
655001	25
655001	21
214676	21
214676	21
335706	22
335706	22
335706	24
335706	23
335706	25
335706	22
335706	25
335706	22
335706	24
335706	23
335706	21
1022443	22
689350	30
1017194	26
1017194	24
1017194	23
1017194	23
71614	30
71614	29
71614	30
71614	24
71614	28
405459	28
405459	30
405459	28
405459	29
405459	29
567958	26
567958	26
567958	26
1064444	28
1064444	29
1064444	28
1064444	29
1064444	30
1064444	28
1006558	03
1006558	03
888623	19
888623	22
888623	19
888623	19
888623	21
888623	22
888623	19
888623	18
888623	21
96837	06
165796	08
165796	17
165796	08
705708	17
705708	17
28042	13
28042	12
28042	15
28042	26
28042	12
28042	12
28042	14
535383	24
688503	18
688503	18
688503	18
380764	17
644223	17
1021179	21
1058215	20
1058215	30
1058215	20
1058215	21
1058215	29
1058215	30
1058215	29
1332283	25
1332283	22
1332283	24
1332283	26
1332283	24
1332283	22
1332283	23
1332283	25
1332283	26
1332283	24
1332283	25
1332283	23
1332283	29
1332283	28
1332283	24
251081	22
384013	21
384013	21
794680	22
794680	23
794680	25
794680	22
794680	25
1346946	22
1315663	23
1315663	24
1315663	23
1315663	23
688498	28
1103936	24
1103936	24
1103936	25
1103936	24
1103936	24
1103936	25
1103936	24
946485	27
476682	27
69634	27
69634	27
850082	27
962994	29
962994	29
962994	29
962994	29
466086	30
466086	30
1086559	30
1086559	30
1086559	30
54409	26
973695	02
973695	22
973695	22
973695	30
973695	03
973695	27
973695	26
973695	30
973695	30
973695	09
973695	21
973695	20
973695	15
973695	07
973695	12
973695	06
973695	05
973695	28
973695	14
973695	25
973695	24
973695	10
973695	04
973695	16
973695	29
973695	15
973695	04
973695	03
973695	03
973695	14
973695	16
973695	03
973695	04
973695	23
973695	02
973695	03
973695	19
973695	29
601064	30
601064	16
601064	30
714460	20
714460	03
714460	17
714460	08
714460	03
714460	21
714460	21
714460	03
714460	03
714460	03
714460	05
1239240	12
1239240	30
1239240	13
49400	07
607785	21
1243902	08
134715	28
134715	27
134715	30
134715	30
134715	30
134715	27
134715	27
134715	30
134715	30
134715	30
134715	27
134715	28
134715	27
634822	11
634822	11
634822	09
283370	19
412808	23
592290	14
592290	14
592290	13
592290	13
592290	14
592290	13
592290	13
592290	13
592290	13
592290	13
592290	13
592290	13
592290	13
592290	13
592290	11
592290	13
592290	13
592290	13
592290	14
592290	14
592290	13
1031719	13
1031719	12
1176132	14
66093	21
66093	22
66093	21
929042	22
929042	18
929042	26
929042	29
929042	28
929042	29
929042	22
929042	29
929042	26
929042	22
929042	27
929042	22
929042	26
929042	26
929042	30
929042	26
929042	30
929042	28
929042	21
929042	22
929042	22
929042	26
929042	22
929042	22
929042	29
929042	22
929042	30
929042	28
929042	22
929042	22
929042	22
929042	22
929042	26
929042	29
929042	30
929042	27
929042	28
929042	27
929042	28
929042	30
929042	28
929042	26
929042	26
929042	27
929042	28
929042	21
929042	28
929042	30
389022	18
389022	18
1191627	18
1136413	19
1241343	23
1241343	23
1241343	19
1241343	19
1241343	19
1241343	19
1241343	19
1241343	19
1241343	19
623188	26
623188	25
868008	24
868008	30
1205183	21
1205183	22
729771	21
2941	21
2941	26
2941	21
2941	26
2941	26
2941	25
2941	28
2941	25
2941	25
2941	29
43364	22
213390	22
213390	22
287420	22
1112195	22
522288	23
1185909	23
204390	25
1218324	27
108718	27
108718	28
108718	28
108718	27
108718	28
108718	30
108718	29
108718	28
108718	28
108718	29
108718	29
108718	29
108718	27
108718	28
108718	28
108718	30
108718	30
108718	29
108718	27
108718	29
108718	29
108718	30
108718	29
108718	27
108718	27
108718	27
108718	30
108718	29
108718	28
108718	28
108718	28
108718	27
108718	28
108718	28
108718	28
108718	28
108718	28
108718	28
108718	28
108718	28
108718	28
108718	28
108718	28
108718	27
108718	27
108718	29
108718	28
108718	28
108718	28
108718	28
108718	28
108718	28
108718	28
108718	28
108718	28
108718	28
108718	27
108718	28
108718	28
108718	28
108718	28
108718	28
1044389	27
664809	28
757588	04
757588	05
1056543	07
1056543	03
706765	03
332880	29
455048	29
455048	12
455048	17
455048	15
455048	15
455048	18
455048	17
455048	14
455048	28
455048	28
455048	15
455048	20
455048	13
455048	08
455048	16
455048	19
455048	16
455048	09
455048	19
455048	08
455048	12
455048	18
455048	13
455048	10
455048	27
455048	16
455048	19
455048	19
455048	21
455048	21
455048	10
455048	09
455048	21
455048	21
455048	21
455048	21
455048	19
455048	21
455048	18
455048	09
455048	11
455048	10
455048	10
455048	21
455048	14
455048	16
455048	28
455048	08
455048	08
455048	08
455048	10
455048	08
455048	21
455048	08
455048	26
455048	25
455048	26
455048	12
455048	22
455048	21
455048	20
455048	11
455048	16
455048	14
455048	24
455048	20
455048	13
455048	08
455048	14
455048	13
455048	08
455048	19
455048	08
455048	15
455048	25
455048	13
455048	14
455048	12
455048	21
455048	24
455048	21
455048	20
455048	09
455048	10
455048	14
455048	14
455048	14
455048	12
455048	12
455048	13
455048	08
455048	19
455048	13
455048	13
455048	21
455048	16
455048	12
455048	11
240723	18
240723	23
240723	20
240723	20
240723	11
240723	17
240723	19
240723	18
240723	18
240723	16
240723	18
240723	19
9327	22
9327	23
9327	12
9327	27
9327	17
9327	16
9327	11
9327	29
9327	19
9327	15
9327	24
9327	18
9327	30
9327	14
9327	25
9327	21
9327	13
9327	26
9327	20
9327	28
1107969	11
704820	29
565257	15
1133365	14
1155483	26
1155483	30
1155483	20
1155483	20
1155483	20
539421	18
539421	18
539421	18
304636	24
576827	19
386601	21
386601	30
386601	22
386601	26
386601	22
386601	22
386601	22
551374	22
561017	20
561017	22
561017	30
180350	23
180350	26
180350	23
180350	23
180350	26
180350	28
180350	29
180350	27
180350	23
180350	23
180350	24
180350	23
180350	23
180350	23
180350	23
180350	26
180350	23
180350	23
180350	25
180350	23
180350	24
180350	24
180350	24
180350	25
180350	24
180350	22
180350	28
180350	23
180350	30
180350	23
180350	24
180350	27
180350	24
180350	22
180350	22
180350	24
180350	23
180350	23
180350	22
180350	24
180350	23
467586	22
1365674	23
46627	24
46627	24
46627	24
46627	24
46627	24
46627	24
46627	24
46627	24
46627	24
46627	24
46627	24
1097534	26
1097534	26
670960	28
670960	28
670960	28
670960	28
1282526	25
427984	26
473714	28
229955	29
229955	29
482888	30
962352	01
962352	01
962352	01
962352	02
962352	27
962352	01
962352	01
700428	03
1021646	30
1171045	23
1171045	28
1171045	21
1171045	13
1171045	24
1171045	23
1171045	06
1171045	23
1171045	30
1171045	30
1171045	23
1171045	23
1171045	24
1171045	24
1171045	23
1171045	21
1171045	21
1171045	24
1171045	15
1171045	25
1326539	07
1220688	06
1019514	06
1019514	13
1019514	09
1019514	20
1019514	28
1019514	11
1019514	12
1019514	22
1019514	07
1019514	08
1019514	30
1019514	23
1019514	10
1019514	25
1019514	20
565087	06
565087	06
565087	06
756273	17
737158	08
27832	10
343706	15
343706	15
343706	15
343706	15
343706	15
343706	15
343706	15
343706	21
343706	15
343706	11
343706	15
343706	11
343706	15
343706	15
343706	21
343706	15
343706	11
343706	11
343706	15
502205	19
502205	13
66118	27
212366	17
283139	16
283139	16
244252	20
244252	21
244252	21
244252	20
956614	25
956614	19
956614	21
956614	25
956614	25
956614	20
956614	28
794637	23
794637	21
794637	21
794637	22
794637	21
877537	22
382747	29
382747	24
382747	29
382747	23
382747	29
382747	25
382747	25
382747	25
382747	23
382747	23
1183782	26
67045	29
67045	29
67045	29
505184	29
1279262	01
306599	04
306599	04
1036760	07
424724	29
424724	29
424724	30
424724	29
112592	09
277912	14
277912	14
277912	14
277912	14
277912	14
277912	14
277912	21
277912	21
277912	14
1049679	16
1049679	12
1049679	16
112290	14
120918	18
120918	18
120918	18
120918	18
120918	18
120918	18
120918	18
120918	19
1047662	27
1119105	27
1119105	19
1039277	26
1039277	22
1039277	21
1039277	21
1039277	25
1039277	26
1039277	21
847769	26
847769	27
195648	27
195648	24
195648	26
195648	25
195648	26
195648	23
587879	23
374101	29
374101	29
374101	25
374101	29
374101	29
986860	29
986860	29
986860	28
986860	28
986860	28
986860	29
986860	29
1165262	27
1222714	28
124780	29
124780	30
124780	29
124780	30
124780	30
1362826	08
1362826	03
1362826	25
1362826	03
1362826	25
1362826	03
1362826	07
1362826	25
1362826	04
1362826	25
1362826	03
768046	05
562037	06
562037	22
562037	27
562037	21
562037	21
562037	21
562037	22
562037	28
562037	21
562037	21
562037	22
562037	21
562037	07
562037	22
562037	27
562037	21
562037	23
562037	06
562037	28
562037	07
562037	09
562037	21
562037	21
562037	21
562037	22
562037	06
562037	25
562037	06
562037	21
562037	21
562037	21
562037	21
562037	06
562037	22
562037	21
562037	22
831039	27
831039	26
831039	20
717814	20
717814	20
717814	20
717814	20
717814	20
717814	20
717814	20
382988	28
382988	19
382988	12
382988	28
382988	12
326388	13
118708	18
118708	15
118708	19
118708	15
118708	19
118708	16
118708	27
118708	25
118708	26
118708	27
118708	20
1262702	15
978762	26
927692	19
927692	18
823406	18
823406	18
269124	22
269124	27
269124	22
269124	27
269124	22
269124	18
269124	18
269124	18
1316968	23
797555	28
797555	27
797555	28
797555	29
797555	22
797555	22
797555	26
797555	29
797555	30
797555	28
797555	22
797555	30
797555	23
797555	25
797555	28
797555	28
21555	27
1208447	22
1231587	25
1271119	26
1271119	26
1271119	28
1271119	30
1271119	26
1271119	26
1227416	27
1227416	28
1227416	28
1227416	27
469019	27
837715	28
837715	28
837715	28
837715	28
837715	28
837715	28
387705	28
211472	11
772919	16
772919	11
772919	16
590146	17
590146	30
541884	13
717580	19
717580	19
717580	22
717580	20
717580	22
717580	22
717580	22
717580	19
717580	18
717580	29
717580	19
717580	24
717580	22
717580	19
717580	30
717580	29
856346	13
856346	10
856346	10
856346	11
856346	10
856346	12
856346	12
856346	10
856346	12
642863	14
642863	14
630660	20
630660	28
630660	22
630660	22
630660	21
630660	21
630660	21
630660	18
630660	18
630660	21
630660	21
630660	21
630660	21
630660	18
630660	18
85364	16
569158	16
569158	17
569158	20
569158	16
569158	22
569158	19
569158	18
569158	21
1267030	26
1267030	17
1267030	28
1267030	28
1267030	20
234150	18
1244907	20
328467	21
916824	22
518705	24
518705	22
518705	23
518705	22
518705	25
518705	22
518705	25
518705	24
518705	22
518705	22
518705	24
518705	24
518705	26
518705	23
1263211	22
156967	23
156967	30
156967	23
359666	23
359666	23
359666	23
359666	23
359666	23
473448	27
473448	27
473448	26
473448	23
473448	23
946411	27
840918	28
840918	30
840918	28
94014	28
224532	06
224532	04
224532	05
224532	04
224532	02
224532	04
224532	26
224532	03
224532	04
63737	03
538898	26
273208	06
49590	30
49590	30
49590	27
49590	21
49590	28
49590	19
49590	14
49590	14
49590	26
49590	21
49590	29
1016483	11
914369	08
1143495	16
1143495	10
1143495	16
1143495	10
1143495	15
1143495	16
182577	11
966478	13
963422	28
963422	28
749097	15
749097	24
749097	15
749097	19
749097	14
749097	24
1096443	17
1096443	17
1096443	17
1096443	19
1096443	17
1096443	17
1096443	21
1096443	16
1096443	17
1096443	19
1096443	18
1096443	19
1096443	27
1096443	17
978507	19
978507	17
978507	21
978507	22
978507	17
978507	22
978507	18
978507	17
978507	23
978507	18
978507	24
978507	17
978507	18
978507	24
978507	24
978507	22
978507	17
1027015	21
1027015	21
371164	24
371164	24
371164	24
455474	23
455474	21
455474	20
455474	18
455474	28
455474	18
455474	18
455474	18
455474	26
1195910	19
396835	27
396835	26
396835	19
396835	27
396835	26
396835	26
396835	27
396835	27
396835	19
396835	26
396835	29
396835	26
527074	25
527074	25
527074	25
527074	25
390720	20
390720	20
390720	20
390720	20
390720	20
390720	20
378357	22
243646	24
948739	29
574078	28
778065	30
1272376	30
1272376	30
1272376	30
1158034	30
288692	30
288692	30
288692	30
807785	27
954522	07
954522	25
954522	08
954522	22
954522	08
954522	22
511860	06
511860	06
5789	28
5789	28
5789	23
5789	28
5789	29
589838	10
589838	10
617391	07
617391	07
622527	11
955228	28
955228	25
955228	25
91309	30
412385	13
412385	13
412385	29
412385	29
412385	13
912155	21
565731	26
565731	28
565731	29
565731	24
565731	19
565731	28
565731	28
565731	20
565731	28
565731	30
565731	26
565731	30
565731	19
565731	21
565731	29
565731	27
565731	23
565731	28
565731	23
565731	27
565731	20
565731	28
565731	25
565731	19
565731	20
565731	22
565731	26
565731	20
565731	25
565731	30
565731	24
117511	19
117511	19
517310	23
810420	22
926296	25
626263	28
626263	27
626263	27
626263	28
626263	28
626263	28
626263	27
626263	28
626263	28
626263	29
626263	29
626263	29
626263	27
626263	28
626263	29
492851	30
303986	30
1015586	30
773590	17
773590	17
773590	09
96439	07
286971	11
286971	10
525494	10
470846	20
470846	20
470846	15
470846	29
470846	27
470846	17
470846	18
470846	17
470846	17
470846	20
470846	16
470846	18
470846	29
470846	29
470846	16
470846	30
470846	21
470846	27
470846	16
470846	11
470846	20
470846	17
470846	20
470846	16
470846	18
470846	20
470846	11
470846	15
470846	21
470846	18
455621	30
455621	30
455621	28
648924	26
983948	14
983948	14
983948	25
983948	25
983948	23
983948	23
983948	18
852327	21
533220	24
533220	18
55431	26
55431	26
55431	26
55431	30
89034	22
349145	25
243758	23
394404	30
394404	26
394404	26
603295	29
1330822	03
1330822	03
1330822	03
1330822	03
1330822	04
441290	07
441290	07
441290	07
441290	07
441290	07
441290	07
441290	08
441290	26
441290	07
441290	29
441290	29
441290	23
441290	18
441290	18
441290	19
441290	07
441290	07
441290	19
441290	09
441290	09
441290	07
441290	23
441290	07
441290	08
441290	08
441290	23
441290	07
441290	07
441290	07
441290	07
441290	07
441290	20
441290	07
441290	08
441290	18
441290	07
441290	07
441290	21
441290	23
441290	26
441290	07
441290	07
441290	07
441290	07
441290	19
441290	07
441290	18
441290	23
441290	23
441290	04
441290	07
441290	07
353223	22
228396	14
779234	08
779234	10
779234	08
779234	24
779234	07
779234	13
779234	24
779234	07
779234	24
779234	24
779234	17
779234	08
779234	22
779234	08
779234	07
351385	09
351385	09
351385	08
351385	09
351385	09
834764	18
834764	19
834764	09
834764	09
834764	19
115300	21
115300	21
115300	21
115300	20
115300	28
115300	26
115300	20
115300	26
115300	24
115300	23
115300	22
57924	09
57924	09
940004	09
940004	09
940004	09
940004	09
940004	25
940004	25
940004	25
940004	25
940004	09
940004	09
940004	25
940004	25
940004	09
940004	09
940004	09
940004	25
940004	25
940004	25
940004	25
940004	25
940004	09
940004	09
940004	25
940004	25
940004	25
940004	25
940004	09
940004	25
940004	25
940004	25
940004	25
940004	09
940004	09
940004	25
161681	28
16152	26
16152	23
16152	22
16152	22
16152	22
16152	22
16152	26
16152	22
16152	23
600244	22
600244	29
600244	12
918579	15
54368	13
54368	13
54368	13
54368	13
54368	13
560286	15
85223	18
85223	18
323822	18
323822	20
323822	18
323822	18
323822	18
323822	18
89105	25
337845	27
666712	22
666712	22
676558	23
259332	23
