1346568	10	0	469
461873	10	1	5
1102232	10	2	2
1056760	10	0	51
1360047	10	1	21
548821	10	0	40
525224	10	0	8
626427	10	1	14
354599	11	1	27
892684	11	2	86
294385	11	0	10
488384	11	2	518
1127998	11	1	2221
171819	11	1	8
1197226	11	0	12
66852	11	4	43
1111524	12	0	185
1103093	12	0	118
166587	12	1	5
1090147	12	2	86
401543	12	0	88
979232	12	1	428
1079600	13	1	108
231285	13	0	3
909695	13	2	106
259356	13	0	194
482351	13	1	45
45605	13	2	7
1308171	13	4	37
307872	13	0	162
308051	13	2	7760
491446	13	0	1853
550643	13	0	14
347099	14	2	1079
647478	14	0	10
1351534	14	4	48
367241	14	1	1970
578309	14	0	47
410784	14	1	1856
374871	14	2	174
820690	14	0	86
80545	15	0	22
482040	15	1	10586
660628	15	0	85
657616	15	7	26
406622	15	1	4
46519	15	0	262
440020	15	5	0
838388	15	0	40
372368	15	7	1420
1028559	15	0	414
1014699	15	2	3
311119	16	2	11
540632	16	0	13722
1174064	16	0	843
1288325	16	0	10
574156	16	2	144
277490	16	0	375
1359548	16	1	55
853695	16	2	21
53864	16	2	45
158030	16	3	1975
497272	16	0	18
699878	16	0	12
908320	16	1	130
747066	16	1	45
294696	17	1	60
307612	17	2	282
1046782	17	1	46
47841	17	2	53
738018	17	2	22
241058	17	2	278
1014282	17	1	74
1293090	17	1	21
1180298	17	1	34
436733	17	1	15
547218	17	2	8
380844	17	0	131
1266749	17	0	8
130330	17	2	173
1277184	18	3	3050
726068	18	2	9
801739	18	0	64
1171263	18	0	81
427082	18	0	18
856947	18	0	8
1083614	18	1	8
1043223	18	0	1545
772432	18	2	6
1100998	18	0	360
635545	19	2	90
263338	19	2	145
1010055	19	0	233
452297	19	0	6
849233	19	1	141
1232419	19	0	33
149945	19	0	99
625544	20	0	126
1248579	20	0	4
539818	20	2	29
1071059	20	0	244
1348111	20	2	2
696972	20	1	123
941328	20	0	2169
676679	20	5	122
1219114	20	2	128
292238	20	2	618
771775	20	1	12918
1228553	21	1	6
614233	21	5	7
95904	21	0	273
270665	21	1	3969
109064	21	0	175
1094001	21	1	33
828445	21	0	41
990078	21	1	116
707687	21	0	243
311009	21	2	43
361304	21	0	3316
18169	21	0	54
109313	21	1	153
184915	21	1	1580
1138461	21	1	96
787356	21	5	266
252311	21	5	257
57795	21	0	37
516178	21	0	66
405637	21	1	177
1363368	21	1	112
1196704	21	0	2385
68485	21	1	7
322656	22	0	2
977835	22	0	30
1277123	22	0	384
424062	22	1	637
250174	22	2	49
1023526	22	1	598
449597	22	0	1910
384182	22	1	26
50084	22	1	558
118144	22	0	7
1254191	22	1	213
348563	22	0	141
1282349	22	2	7
179263	22	0	12
1095381	22	0	317
911986	22	0	102
1201628	23	4	3
1323759	23	1	4729
281753	23	1	194
1246728	23	2	7
1280301	23	0	242
403903	23	0	152
456923	23	0	51
1165819	23	0	20
452121	23	0	46
356773	23	2	8
1362089	23	5	2100
767634	23	2	51
254346	23	0	11
479405	24	1	15
44820	24	3	1
213980	24	3	1
502744	24	3	1
134649	24	0	884
146827	24	0	48
1026933	24	3	83
466945	24	3	223
910932	24	3	223
971619	24	0	26
621028	24	0	5
991248	24	5	10
60028	24	1	3918
437170	24	0	343
421320	24	0	21
69464	24	2	13
676314	25	0	60
254269	25	2	2169
803095	25	0	668
379784	25	1	2
810769	25	1	61
115700	25	0	543
282099	25	8	2553
935412	25	0	215
888078	25	2	125
1161970	25	0	13
254443	25	0	2
820184	25	2	0
52445	25	0	48
739438	26	1	36
258311	26	1	41
399174	26	0	4
776599	26	1	7
818384	26	0	198
1365488	26	0	10
124486	26	0	167
464769	26	1	7
374698	26	0	97
863663	27	0	43
997843	27	1	2107
1060779	27	2	4
298288	27	2	60
538392	27	1	30
478546	27	0	0
934317	27	2	10
1037223	27	0	179
75456	27	1	370
49913	27	0	221
180441	27	1	47
915432	27	1	200
265620	27	0	1717
1292525	27	1	96
314899	27	1	4
472147	27	2	89
871404	28	1	24
1011297	28	5	0
711978	28	0	28
142200	28	0	2
744880	28	0	2155
1196482	28	5	10
613158	28	0	20
385230	28	2	173
757343	28	0	13
718863	28	2	69
1306243	28	1	20
494108	28	0	7
292670	28	2	11
810664	28	1	21
145531	29	0	85
1204979	29	1	0
1007878	29	2	0
429640	29	3	1281
408945	29	0	33
1102438	30	2	220
466836	30	0	14
496107	30	1	2
1222898	30	0	51
166312	30	0	22
421532	01	1	9
1246316	01	1	19
1136225	01	0	0
54409	01	1	271
1355576	01	0	8
1210417	01	0	6
1306727	01	0	78
74795	01	0	6
277129	02	0	8
566363	02	2	2
938471	02	2	211
854397	02	0	12
916651	02	0	7
563921	02	2	274
834452	02	0	19
73231	03	0	4
271320	03	0	24
669733	03	2	4
1233955	03	2	144
344986	03	1	121
938665	03	0	0
1236803	03	1	121
1351499	03	2	29
637808	04	2	9
293848	04	0	16
513125	04	0	4
691108	04	0	0
160727	04	1	67
596133	05	0	4
739435	05	7	2708
896365	05	0	927
637043	05	0	8
1073967	05	2	309
147719	05	1	47
1185725	05	2	35
96837	05	0	1044
936980	05	2	0
504530	06	3	15846
1321156	06	0	26
1266591	06	2	716
439287	06	2	56
1118764	06	0	5
93998	06	1	1506
970095	06	1	17
371858	06	0	62
1066803	06	0	27
1216582	06	6	383
1178385	06	4	28
402989	06	4	164
355400	07	0	78
871022	07	0	261
243472	07	0	8
1230981	07	0	22
1238233	07	5	10
791615	07	2	1258
182433	07	0	27
217197	07	0	215
1008941	07	1	499
993515	07	1	68
799592	07	2	14
754235	07	0	86
337538	08	1	31
602426	08	0	19
175900	08	0	29
320121	08	2	8
1366497	08	0	364
543569	09	1	1804
904710	09	2	224
203323	09	0	432
320114	09	0	12
1191863	09	0	56
748064	09	1	6
701132	10	2	516
483305	10	0	8
1258028	10	0	35
139133	10	0	4
550148	11	0	2
189467	11	0	10
903667	11	0	589
1292561	11	2	15
170749	11	0	8
728794	11	0	213
469140	11	0	0
1096939	11	2	44
326478	11	2	224
835126	12	1	43
820632	12	1	38
646235	12	0	645
263285	12	0	66
1144331	12	1	242
453242	12	5	122
99881	12	2	16
917900	12	1	314
146933	13	7	1520
1008924	13	0	82
366221	13	2	17
26106	13	1	291
783466	13	0	166
720247	13	0	0
1009437	13	0	22
126280	13	2	734
548663	13	0	0
285799	13	0	133
1146343	13	0	343
322359	13	1	6662
379945	13	1	215
287052	13	0	434
738596	13	1	85
171433	13	1	25
506097	13	1	230
318129	14	0	110
794962	14	0	7
899174	14	0	46
584395	14	1	300
1225499	14	1	66
819009	14	0	2
819371	14	4	8
607333	14	1	2477
169942	14	2	23
118708	15	2	0
841440	15	2	0
746589	15	0	22
1266013	15	0	51
238690	15	2	13
558047	15	0	234
32126	15	0	196
950570	16	0	3
744971	16	0	16
1294524	16	0	17
1273091	16	0	0
1261332	16	2	4
358867	16	0	435
1262509	16	0	404
838473	16	0	96
1252224	17	2	0
462174	17	0	42
5056	17	0	70
51910	17	4	52
965592	17	0	7
1018683	17	2	11
1161820	18	2	215
354821	18	3	220
759052	18	0	11
194275	18	0	209
734052	18	1	48
1282607	18	0	277
731186	18	2	3
180069	18	0	0
1612	18	0	0
538044	18	1	24
990035	18	0	129
1361368	18	5	3193
1350457	18	0	69
821746	18	2	487
1229775	18	1	463
476429	18	0	4
1240125	18	2	8
148191	18	0	118
696436	18	2	474
624782	18	1	220
794136	19	0	15
670956	19	1	91
875266	19	0	327
455070	19	0	7
1024564	19	1	1207
739124	19	1	817
1015886	19	0	2
100432	19	0	68
1073521	20	7	0
285446	20	0	4
976386	20	5	1087
1123452	20	1	373
329870	20	0	34
935560	21	5	1113
401245	21	1	65
646421	21	2	15
1309442	21	0	0
1171857	21	0	3
777171	21	1	33
1081214	21	1	24
929657	21	0	32
928415	21	0	177
467108	21	0	135
889728	22	1	2
1365989	22	1	40
1253679	22	1	1100
684069	22	0	51
291697	22	0	15
216546	22	1	1222
654073	22	1	1011
1080425	22	1	41
340634	22	1	87
1034050	22	0	297
1206065	22	0	7
715325	22	1	234
803748	22	1	87
1095295	23	2	10
1171136	23	1	564
1294875	23	7	7803
980295	23	1	2
750139	23	1	3
68475	23	1	42
222996	23	0	7
258831	23	1	146
1117558	23	1	31
953680	23	0	42
356930	23	1	9
719748	23	1	50
678792	23	0	382
37907	23	0	13
862097	23	0	69
125349	23	2	0
1048727	24	3	1
590118	24	1	42
311082	24	3	1
328673	24	3	1
169455	24	3	1
708695	24	3	1
89810	24	3	1
1086097	24	0	33
119421	24	3	1
1126462	24	3	1
910723	24	2	153
717448	24	1	29
776280	24	4	584
1095113	24	1	8
375128	24	1	12
1331639	25	1	25
1312462	25	2	128
277225	25	1	47
746631	25	0	1145
419675	25	1	19
426036	25	0	22
23027	26	1	302
1305495	26	0	25
688262	26	0	81
1163490	26	0	127
1024243	26	1	250
958485	26	0	382
130605	27	0	75
340616	27	1	55
670827	27	0	2
1140404	27	2	9
324234	27	0	71
420165	27	1	2262
1331533	27	4	3
1300003	27	0	0
482733	27	0	4
952712	27	0	44
994435	27	1	415
212349	27	1	170
1349346	27	1	9
867882	27	1	19
425668	27	1	1329
603789	27	2	142
1036164	27	0	4
1045485	28	0	176
1215537	28	0	0
1074206	28	1	74
51558	28	0	6369
206513	28	0	8
1097462	28	0	37
740763	28	0	826
254971	28	0	4
817716	28	2	91
520613	29	1	24
637590	29	1	421
160775	29	1	12
155381	29	0	228
236360	30	0	11
473209	30	1	57
91356	30	1	265
393059	30	0	55
439146	30	0	17
956525	30	0	242
49020	30	0	2
1306827	30	0	143
1198470	30	0	50
857247	30	2	16
316571	30	1	39
548906	01	0	26
102795	01	2	14
595835	01	3	2093
1091799	01	0	22
394049	01	2	2
773358	01	0	178
318109	01	0	10
291352	02	1	56
1178849	02	2	209
651257	02	1	10
445835	02	0	37
1144351	02	2	0
773513	02	0	0
485725	02	0	355
1011726	03	0	7
1209968	03	0	8
435886	03	0	177
465038	03	2	27045
627033	03	1	121
1247690	04	0	15
763791	04	0	198
184855	04	2	68
895542	04	2	0
1006389	04	0	81
265351	04	1	66
402729	04	0	19
23259	04	1	29
81997	04	2	4
165142	04	0	27
688755	04	2	20
476719	04	0	0
926677	05	0	11916
318136	05	0	201
484341	05	0	2
795340	05	2	4
588192	05	1	473
1332698	05	1	112
530363	05	1	20
1150284	05	1	46
1298178	05	1	1103
1166570	06	0	7
840265	06	0	19
1336125	06	2	521
663133	06	0	41
914208	06	2	702
643951	06	0	188
624118	06	0	85
493038	06	1	149
7746	06	0	84
946860	06	1	37
446560	07	0	9
1279469	07	0	110
928783	07	7	1951
471519	07	1	507
1204978	07	1	3
1215838	07	0	213
1150480	07	0	23
884245	07	1	251
798951	07	1	8332
801040	07	0	913
711794	07	0	42
494610	07	1	5943
210948	08	0	10
1150289	08	1	8
758161	08	0	241
136101	08	0	0
1263601	08	1	159
1281769	08	0	36
842085	08	5	1544
740431	08	0	7
380179	08	0	8
796523	08	1	18
894761	08	0	22
96724	08	1	130
1343616	08	0	13
88701	09	1	8337
705708	09	0	32
811533	09	2	290
1191205	09	0	81
3688	09	0	3
955495	09	0	292
78691	09	1	26
1138742	09	0	2
836024	09	0	149
309602	09	1	275
8766	09	0	290
1086210	09	1	101
490240	09	0	118
459936	09	0	13
56949	10	0	138
319655	10	1	65
277518	10	0	15
732418	10	0	13
633415	10	1	0
1032836	10	0	111
1129480	10	0	124
215150	10	0	15
1030103	10	0	67
10281	11	0	131
1254525	11	0	18
869277	11	0	49
746569	11	0	149
67119	11	1	22
973428	12	0	236
786824	12	1	8
1111731	12	0	11
1202073	12	0	21
605164	12	3	15
581368	12	0	272
1300636	12	1	78
1035207	12	1	24
844492	12	0	0
19167	12	1	82
803970	13	1	647
573512	13	0	9
868765	13	0	7
433408	13	2	7
772261	13	2	60
484035	13	2	0
593613	13	2	88
675854	14	1	552
860938	14	0	559
1080025	14	0	21
1227975	14	1	417
1217923	14	0	453
781337	14	1	6
766355	14	1	286
1011370	14	0	362
1043386	14	1	23
1314034	14	0	19
1359018	14	1	2
337372	14	1	346
967286	14	1	213
381644	14	2	7
1167296	14	0	29
1318762	14	0	124
359954	14	0	23
686230	15	0	7
480465	15	1	20
1099711	15	0	28
496206	15	0	51
649573	15	1	21
386196	15	5	10
235546	16	0	2
727075	16	0	78
285929	16	0	370
1085355	16	0	143
1174560	16	0	9
1052300	16	0	0
315756	16	0	141
899144	16	0	3
1156427	16	1	200
837533	16	1	0
127555	16	0	13
838755	16	0	545
399747	17	0	44
477083	17	2	2
164942	17	1	7
111674	17	1	8
773779	17	1	58
1340807	17	0	65
637289	17	0	107
1142333	17	0	14
709357	17	1	106
343402	17	1	43
70992	17	2	7
388431	18	0	6653
77744	18	7	901
468504	18	1	7
1141751	18	0	19
1115200	18	0	1180
1100731	18	0	9
45680	18	0	5
550544	19	0	15
1022897	19	0	141
1346119	19	1	2109
308803	19	2	0
932093	19	1	8
1169719	19	2	56
881494	19	1	11
17349	20	0	21
1024020	20	2	7
698813	20	0	28
169054	20	0	233
459627	20	0	0
1112451	20	0	34
874004	20	2	3011
1312831	20	1	1217
241282	21	0	62
586036	21	1	3351
278814	21	0	8
57373	21	0	430
466056	21	0	5
31249	21	0	215
622492	21	1	3
935764	21	0	3777
1151426	21	0	13
1184090	21	0	10
111799	21	1	206
1049497	21	2	391
621144	21	0	394
706336	21	0	16
13959	21	1	84
165637	21	0	249
379963	21	0	288
872569	21	1	44
1132842	21	0	4
1257521	22	1	140
981549	22	1	8
507899	22	1	629
487067	22	0	21
820930	22	3	381
724457	22	1	125
591363	22	1	93
1318980	22	2	2
890877	22	0	12
125518	22	1	17
743841	22	0	97
972245	22	1	138
627527	23	1	1527
791013	23	0	26
1130151	23	1	3568
603583	23	1	24
425557	23	1	36
968435	23	1	10
18017	23	1	40
944822	23	0	62
583392	23	1	439
131247	23	0	386
1350959	23	1	16
631387	23	2	57
83492	23	0	278
532793	23	0	4
914515	23	0	184
272378	24	3	1
391490	24	3	1
672318	24	3	1
194824	24	3	1
211773	24	1	3281
812289	24	1	142
518844	24	0	8
343121	24	1	0
1176817	24	1	4
1085620	24	3	1
750433	24	0	71
678534	24	2	7
1318667	24	0	411
177364	24	5	4375
1040166	24	3	1
456364	24	3	1
620129	24	1	65
402548	24	3	1
122276	24	1	37
217654	24	3	1
1124923	24	3	648
740703	25	1	24
27353	25	5	140
904886	25	0	17
172062	25	0	199
662942	25	1	1434
29484	26	2	252
664305	26	2	134
594483	26	2	115
998249	26	2	33
125367	26	1	9
441517	26	0	168
354492	26	0	3
1047950	26	0	2
337706	26	1	9
529939	26	1	4
753381	26	1	1594
210485	27	0	313
1230113	27	1	10
328939	27	2	687
333875	27	0	112
634227	27	1	550
470228	27	0	22
256380	27	3	2
775998	27	0	9
973034	27	2	74
369808	27	0	18
681222	27	1	29
91535	27	1	11
282200	28	0	311
887184	28	0	487
124629	28	0	124
238010	28	0	99
910208	28	1	246
1137729	28	0	107
1065623	28	0	4
298702	28	0	44
299016	28	0	89
1219220	28	2	8
62532	29	0	412
358517	29	0	12
126710	29	0	238
1064383	29	0	27
835818	29	0	8
958807	29	0	2
551622	29	0	18
45868	29	0	5
1278837	29	0	35
1138354	29	1	264
274805	29	2	3949
157541	29	2	501
942331	29	0	46
987136	29	0	236
755979	29	1	13
700346	29	1	74
621199	29	2	10
136844	30	0	14
691785	30	1	123
1272376	30	7	1374
265670	30	0	345
560000	30	0	2
757319	30	0	156
1133544	30	0	111
822853	30	0	3
979976	30	1	37
416158	01	1	19
98005	01	0	7
503155	01	0	19
980893	01	2	31
579767	01	0	279
1132517	01	0	709
163202	01	0	111
198615	02	0	0
194583	02	2	412
7327	02	0	3
372372	02	1	114
820745	03	4	2
142436	03	2	2
1108376	03	1	10
1231181	03	0	9
500742	03	1	518
442448	03	0	4
95609	03	0	6
1056543	03	1	7
1033870	03	1	49
630298	03	0	303
58175	03	0	188
740786	03	3	1544
559146	03	1	18
520324	03	0	4
777035	03	2	2528
470253	03	1	1211
326086	04	2	436
1222875	04	1	45666
1115379	04	2	323
1083154	04	0	130
527926	04	1	0
1003996	05	1	58
721653	05	3	383
145514	05	0	16
1276023	05	0	84
8542	05	2	134
809895	05	0	107
858502	05	1	179
1038172	05	1	112
695738	06	1	92
1186149	06	0	72
1272025	06	2	88
330840	06	0	86
199360	06	2	99
849076	06	1	17
154299	06	1	129
371956	06	1	50
340658	06	0	12
1147153	06	0	16
882286	06	0	274
758435	06	0	1500
361964	06	0	45
427134	06	0	207
1345935	06	0	217
64797	06	1	86
702657	07	1	84
818550	07	1	3775
557723	07	0	10
207793	07	1	163
339087	07	2	51
1353266	07	1	3115
1243902	07	1	11
805643	07	1	2
816096	07	2	0
1341410	08	0	13
424724	08	1	249
1255476	08	2	32487
892435	08	2	43
132374	08	4	8
149658	08	0	228
344326	08	1	10
75165	09	2	12
333442	09	0	195
391448	09	1	387
951545	09	0	16
1264623	09	2	549
1000426	09	2	140
11434	09	1	36
630730	09	0	43
77184	09	2	4
876295	09	1	7
1279672	09	0	0
1142399	10	0	117
1043989	10	1	6
124678	10	0	804
774195	10	2	1368
596233	10	0	49
898453	10	1	95
760759	10	2	47
210812	10	0	261
398367	11	2	26
1167475	11	0	92
776877	11	2	4
414602	11	0	1018
488661	11	2	0
456457	11	0	101
1178551	11	2	108
833956	11	0	24
281888	11	0	381
198360	11	2	0
182609	11	0	19
551427	12	1	59
1162541	12	0	140
174662	12	1	38
115490	12	1	581
1331622	12	1	67
1289016	12	1	111
1174392	13	2	36
1305752	13	6	525
532774	13	1	1621
914855	13	1	146
866997	13	0	0
405447	13	1	58
213671	13	0	129
444827	13	0	21
1264407	13	2	144
801169	13	0	866
280531	13	0	24
874360	13	0	160
527752	13	1	20
365957	13	0	0
191203	13	1	42
1073617	13	0	67
1345053	13	1	1056
843984	14	1	25
709751	14	0	15
486863	14	2	4
527952	14	1	4
1242262	15	0	8
403943	15	2	144
160551	15	2	3
1061693	15	0	29
656362	15	0	18
924300	15	5	34
267596	15	1	65
93225	15	2	427
221833	15	3	1001
436274	15	1	37
965408	15	0	71
381563	15	2	10
1293708	16	1	1088
1030753	16	1	6
203598	16	1	227
273623	16	1	378
1159859	16	0	130
681543	16	1	32
1218217	17	0	5
781962	17	0	982
992735	17	1	110
109357	17	0	42
829317	17	0	0
475565	17	2	315
338306	17	0	129
547718	17	1	492
211554	17	1	393
362368	18	1	2
1069044	18	1	8
348976	18	0	10
473558	18	0	4
660720	18	1	264
1219315	18	2	81
221679	19	1	47
1037951	19	1	491
1279240	19	0	641
601659	19	1	112
142529	19	1	41
981543	19	1	191
848073	19	0	123
907085	19	0	4
1163342	20	0	114
424475	20	2	19
1160836	20	0	49
48873	20	1	45
1320709	20	0	13
818743	20	0	6
120851	20	1	13
798909	20	0	0
581240	20	1	2
398810	21	1	155
460120	21	1	1475
364923	21	0	41
292374	21	0	503
249269	21	0	403
690336	21	2	239
1122940	21	0	32
1112255	21	1	15
1317878	21	0	374
273154	21	1	123
357127	21	0	3
1307457	21	0	1174
1317916	21	2	27
1228644	21	2	165
183747	21	2	734
1109280	22	1	24
704392	22	1	28
203630	22	1	6
4367	22	1	3
366126	22	1	1696
345467	22	1	305
912785	22	0	441
833555	22	0	314
76040	22	6	861
51041	22	0	22
609910	22	2	2
1200245	22	0	313
974547	23	2	4
1167694	23	1	165
275333	23	0	86
859788	23	1	47
673152	23	0	324
384856	23	2	237
853441	23	2	8
880295	23	1	702
58614	23	1	65
958506	23	0	6
1308940	23	1	247
634458	23	0	147
545165	23	0	315
525329	23	0	44
432464	23	8	97
932787	23	0	186
981219	24	3	1
468985	24	0	872
37133	24	4	84393
584055	24	3	1
914482	24	3	1
753252	24	0	0
106384	24	3	1
1119718	24	0	21
669644	24	0	48
793529	24	1	13
1264395	24	3	1
191573	24	0	25
220836	24	3	1
725358	24	3	648
285399	24	3	1
202691	25	2	34
1279917	25	0	7
337007	25	0	81
193811	25	0	2865
154652	25	2	389
1135680	25	1	13
1056403	25	0	9
206335	25	2	0
647893	25	0	17
1264581	25	1	87
506378	25	1	0
1197179	25	1	534
18648	25	1	187
291795	25	0	75
216949	25	0	29
1353781	26	0	2
863526	26	0	8
217593	26	2	2
70800	26	1	85
584568	26	4	53
896014	26	1	20
1182077	26	0	10
696414	26	1	3
551823	26	0	62
248351	27	0	15
1041317	27	6	1357
250420	27	0	13
661561	27	2	92
1000076	27	1	153
836746	27	2	179
469019	27	0	9
1037462	27	1	28
221538	27	2	22
1039868	27	0	9
3668	27	2	16
1332762	27	0	48
234656	28	0	71
834113	28	2	191
819300	28	0	5
721830	28	1	543
1355612	28	1	144
458716	28	1	76
1355291	28	1	16
1251605	28	0	50
1329123	28	0	34
717034	28	0	446
970893	28	0	182
353955	28	0	13
1277457	28	5	7964
569501	28	0	26
947318	28	1	76
784723	29	7	2636
1318552	29	6	844
32636	29	0	6
1313043	29	1	99
640101	29	0	344
1138143	29	0	8
1121848	29	1	46
768864	29	2	11
632060	29	2	133
1157244	29	1	1196
545993	29	1	12
1062879	29	0	10
664211	30	1	210
480676	30	0	18
277894	30	0	39
919793	30	0	23
107804	30	1	212
1191738	30	1	19
1095109	30	0	40
431613	30	0	474
153984	30	0	0
398413	30	4	8
612132	30	2	3
517425	01	2	19
826721	01	0	8
205929	01	0	9
1242763	01	0	17
827792	01	2	42
576221	01	0	88
